-0.09	0
-0.247	-0.000001063829787
-0.333	-0.0000006382978723
-0.407	-0.0000008510638298
-0.517	-0.000001276595745
-0.593	-0.000001276595745
-0.771	-0.000002340425532
-0.816	-0.00000170212766
-0.877	-0.000002765957447
-0.992	-0.000002765957447
-1.103	-0.000002340425532
-1.616	-0.000003829787234
-2.067	-0.000004893617021
-2.492	-0.000006170212766
-3.034	-0.000007021276596
-3.507	-0.00000829787234
-3.988	-0.000009787234043
-4.455	-0.00001085106383
-5.001	-0.00001191489362
-5.96	-0.00001489361702
-6.97	-0.00001914893617
-7.98	-0.00001914893617
-8.95	-0.00002127659574
-9.93	-0.00002978723404
0.098	0.0000004255319149
0.199	0.0000002127659574
0.375	0.000005319148936
0.445	0.0000329787234
0.476	0.00006893617021
0.495	0.0001074468085
0.525	0.0002074468085
0.545	0.0003095744681
0.559	0.0004129787234
0.57	0.0005170212766
0.579	0.0006214893617
0.586	0.0007263829787
0.593	0.0008312765957
0.599	0.0009363829787
0.609	0.001147021277
0.617	0.001358085106
0.624	0.001569361702
0.63	0.001780851064
0.636	0.001992340426
0.656	0.003051914894
0.671	0.004112553191
0.69	0.006236170213
