 1.00000000e+01 -1.21028323e+02  3.13966035e+00 
 1.07977516e+01 -1.19694991e+02  3.13950789e+00 
 1.16591440e+01 -1.18361659e+02  3.13934313e+00 
 1.25892541e+01 -1.17028327e+02  3.13916512e+00 
 1.35935639e+01 -1.15694996e+02  3.13897280e+00 
 1.46779927e+01 -1.14361665e+02  3.13876503e+00 
 1.58489319e+01 -1.13028334e+02  3.13854061e+00 
 1.71132830e+01 -1.11695004e+02  3.13829819e+00 
 1.84784980e+01 -1.10361675e+02  3.13803636e+00 
 1.99526231e+01 -1.09028346e+02  3.13775356e+00 
 2.15443469e+01 -1.07695017e+02  3.13744814e+00 
 2.32630507e+01 -1.06361690e+02  3.13711830e+00 
 2.51188643e+01 -1.05028363e+02  3.13676208e+00 
 2.71227258e+01 -1.03695038e+02  3.13637739e+00 
 2.92864456e+01 -1.02361714e+02  3.13596196e+00 
 3.16227766e+01 -1.01028391e+02  3.13551335e+00 
 3.41454887e+01 -9.96950708e+01  3.13502891e+00 
 3.68694506e+01 -9.83617522e+01  3.13450578e+00 
 3.98107171e+01 -9.70284360e+01  3.13394088e+00 
 4.29866235e+01 -9.56951227e+01  3.13333089e+00 
 4.64158883e+01 -9.43618127e+01  3.13267221e+00 
 5.01187234e+01 -9.30285066e+01  3.13196095e+00 
 5.41169527e+01 -9.16952050e+01  3.13119292e+00 
 5.84341413e+01 -9.03619086e+01  3.13036361e+00 
 6.30957344e+01 -8.90286184e+01  3.12946812e+00 
 6.81292069e+01 -8.76953353e+01  3.12850117e+00 
 7.35642254e+01 -8.63620606e+01  3.12745707e+00 
 7.94328235e+01 -8.50287956e+01  3.12632966e+00 
 8.57695899e+01 -8.36955420e+01  3.12511232e+00 
 9.26118728e+01 -8.23623016e+01  3.12379785e+00 
 1.00000000e+02 -8.10290765e+01  3.12237852e+00 
 1.07977516e+02 -7.96958695e+01  3.12084597e+00 
 1.16591440e+02 -7.83626834e+01  3.11919117e+00 
 1.25892541e+02 -7.70295217e+01  3.11740438e+00 
 1.35935639e+02 -7.56963885e+01  3.11547507e+00 
 1.46779927e+02 -7.43632885e+01  3.11339189e+00 
 1.58489319e+02 -7.30302272e+01  3.11114258e+00 
 1.71132830e+02 -7.16972111e+01  3.10871389e+00 
 1.84784980e+02 -7.03642475e+01  3.10609154e+00 
 1.99526231e+02 -6.90313453e+01  3.10326011e+00 
 2.15443469e+02 -6.76985146e+01  3.10020294e+00 
 2.32630507e+02 -6.63657672e+01  3.09690206e+00 
 2.51188643e+02 -6.50331171e+01  3.09333810e+00 
 2.71227258e+02 -6.37005802e+01  3.08949011e+00 
 2.92864456e+02 -6.23681754e+01  3.08533552e+00 
 3.16227766e+02 -6.10359245e+01  3.08084996e+00 
 3.41454887e+02 -5.97038531e+01  3.07600717e+00 
 3.68694506e+02 -5.83719908e+01  3.07077879e+00 
 3.98107171e+02 -5.70403724e+01  3.06513425e+00 
 4.29866235e+02 -5.57090382e+01  3.05904062e+00 
 4.64158883e+02 -5.43780351e+01  3.05246236e+00 
 5.01187234e+02 -5.30474180e+01  3.04536120e+00 
 5.41169527e+02 -5.17172507e+01  3.03769592e+00 
 5.84341413e+02 -5.03876074e+01  3.02942213e+00 
 6.30957344e+02 -4.90585747e+01  3.02049206e+00 
 6.81292069e+02 -4.77302533e+01  3.01085432e+00 
 7.35642254e+02 -4.64027604e+01  3.00045367e+00 
 7.94328235e+02 -4.50762323e+01  2.98923080e+00 
 8.57695899e+02 -4.37508277e+01  2.97712204e+00 
 9.26118728e+02 -4.24267308e+01  2.96405913e+00 
 1.00000000e+03 -4.11041561e+01  2.94996900e+00 
 1.07977516e+03 -3.97833522e+01  2.93477352e+00 
 1.16591440e+03 -3.84646079e+01  2.91838929e+00 
 1.25892541e+03 -3.71482582e+01  2.90072750e+00 
 1.35935639e+03 -3.58346910e+01  2.88169375e+00 
 1.46779927e+03 -3.45243555e+01  2.86118801e+00 
 1.58489319e+03 -3.32177709e+01  2.83910465e+00 
 1.71132830e+03 -3.19155365e+01  2.81533255e+00 
 1.84784980e+03 -3.06183433e+01  2.78975537e+00 
 1.99526231e+03 -2.93269858e+01  2.76225205e+00 
 2.15443469e+03 -2.80423759e+01  2.73269745e+00 
 2.32630507e+03 -2.67655575e+01  2.70096336e+00 
 2.51188643e+03 -2.54977214e+01  2.66691981e+00 
 2.71227258e+03 -2.42402218e+01  2.63043681e+00 
 2.92864456e+03 -2.29945914e+01  2.59138656e+00 
 3.16227766e+03 -2.17625566e+01  2.54964631e+00 
 3.41454887e+03 -2.05460506e+01  2.50510168e+00 
 3.68694506e+03 -1.93472228e+01  2.45765086e+00 
 3.98107171e+03 -1.81684444e+01  2.40720939e+00 
 4.29866235e+03 -1.70123056e+01  2.35371564e+00 
 4.64158883e+03 -1.58816044e+01  2.29713696e+00 
 5.01187234e+03 -1.47793236e+01  2.23747617e+00 
 5.41169527e+03 -1.37085930e+01  2.17477820e+00 
 5.84341413e+03 -1.26726356e+01  2.10913647e+00 
 6.30957344e+03 -1.16746969e+01  2.04069833e+00 
 6.81292069e+03 -1.07179574e+01  1.96966914e+00 
 7.35642254e+03 -9.80542983e+00  1.89631402e+00 
 7.94328235e+03 -8.93984837e+00  1.82095690e+00 
 8.57695899e+03 -8.12355421e+00  1.74397612e+00 
 9.26118728e+03 -7.35838838e+00  1.66579658e+00 
 1.00000000e+04 -6.64560094e+00  1.58687847e+00 
 1.07977516e+04 -5.98578611e+00  1.50770329e+00 
 1.16591440e+04 -5.37885037e+00  1.42875809e+00 
 1.25892541e+04 -4.82401726e+00  1.35051920e+00 
 1.35935639e+04 -4.31986836e+00  1.27343686e+00 
 1.46779927e+04 -3.86441563e+00  1.19792179e+00 
 1.58489319e+04 -3.45519736e+00  1.12433482e+00 
 1.71132830e+04 -3.08938801e+00  1.05297987e+00 
 1.84784980e+04 -2.76391223e+00  9.84100522e-01 
 1.99526231e+04 -2.47555430e+00  9.17879734e-01 
 2.15443469e+04 -2.22105660e+00  8.54442273e-01 
 2.32630507e+04 -1.99720279e+00  7.93859132e-01 
 2.51188643e+04 -1.80088395e+00  7.36153253e-01 
 2.71227258e+04 -1.62914752e+00  6.81305931e-01 
 2.92864456e+04 -1.47923054e+00  6.29263389e-01 
 3.16227766e+04 -1.34857912e+00  5.79943117e-01 
 3.41454887e+04 -1.23485671e+00  5.33239742e-01 
 3.68694506e+04 -1.13594358e+00  4.89030244e-01 
 3.98107171e+04 -1.04992985e+00  4.47178471e-01 
 4.29866235e+04 -9.75103856e-01  4.07538922e-01 
 4.64158883e+04 -9.09937666e-01  3.69959849e-01 
 5.01187234e+04 -8.53070827e-01  3.34285720e-01 
 5.41169527e+04 -8.03293356e-01  3.00359116e-01 
 5.84341413e+04 -7.59528619e-01  2.68022130e-01 
 6.30957344e+04 -7.20816547e-01  2.37117339e-01 
 6.81292069e+04 -6.86297457e-01  2.07488409e-01 
 7.35642254e+04 -6.55196628e-01  1.78980387e-01 
 7.94328235e+04 -6.26809645e-01  1.51439719e-01 
 8.57695899e+04 -6.00488503e-01  1.24714035e-01 
 9.26118728e+04 -5.75628346e-01  9.86517199e-02 
 1.00000000e+05 -5.51654736e-01  7.31012848e-02 
 1.07977516e+05 -5.28011275e-01  4.79105420e-02 
 1.16591440e+05 -5.04147403e-01  2.29255774e-02 
 1.25892541e+05 -4.79506188e-01 -2.01050207e-03 
 1.35935639e+05 -4.53511887e-01 -2.70590787e-02 
 1.46779927e+05 -4.25557102e-01 -5.23878427e-02 
 1.58489319e+05 -3.94989312e-01 -7.81729930e-02 
 1.71132830e+05 -3.61096636e-01 -1.04601918e-01 
 1.84784980e+05 -3.23092688e-01 -1.31876493e-01 
 1.99526231e+05 -2.80100525e-01 -1.60217176e-01 
 2.15443469e+05 -2.31135832e-01 -1.89868153e-01 
 2.32630507e+05 -1.75089831e-01 -2.21103864e-01 
 2.51188643e+05 -1.10712927e-01 -2.54237377e-01 
 2.71227258e+05 -3.66010688e-02 -2.89631222e-01 
 2.92864456e+05  4.88115505e-02 -3.27711555e-01 
 3.16227766e+05  1.47246984e-01 -3.68986801e-01 
 3.41454887e+05  2.60553792e-01 -4.14072335e-01 
 3.68694506e+05  3.90633068e-01 -4.63723260e-01 
 3.98107171e+05  5.39285291e-01 -5.18877787e-01 
 4.29866235e+05  7.07917313e-01 -5.80713974e-01 
 4.64158883e+05  8.97005111e-01 -6.50721732e-01 
 5.01187234e+05  1.10513701e+00 -7.30788239e-01 
 5.41169527e+05  1.32735761e+00 -8.23283759e-01 
 5.84341413e+05  1.55241565e+00 -9.31107130e-01 
 6.30957344e+05  1.75851180e+00 -1.05759050e+00 
 6.81292069e+05  1.90764316e+00 -1.20605962e+00 
 7.35642254e+05  1.94050696e+00 -1.37874545e+00 
 7.94328235e+05  1.77782871e+00 -1.57488435e+00 
 8.57695899e+05  1.33699009e+00 -1.78867535e+00 
 9.26118728e+05  5.64916792e-01 -2.00907791e+00 
 1.00000000e+06 -5.33634384e-01 -2.22304666e+00 
