 1.00000000e+01 -5.71879556e+01  1.56941403e+00 
 1.07979501e+01 -5.65211303e+01  1.56930373e+00 
 1.16595727e+01 -5.58543053e+01  1.56918462e+00 
 1.25899485e+01 -5.51874804e+01  1.56905602e+00 
 1.35945636e+01 -5.45206558e+01  1.56891715e+00 
 1.46793420e+01 -5.38538314e+01  1.56876720e+00 
 1.58506803e+01 -5.31870074e+01  1.56860529e+00 
 1.71154856e+01 -5.25201838e+01  1.56843045e+00 
 1.84812160e+01 -5.18533607e+01  1.56824167e+00 
 1.99559249e+01 -5.11865380e+01  1.56803782e+00 
 2.15483082e+01 -5.05197160e+01  1.56781771e+00 
 2.32677557e+01 -4.98528947e+01  1.56758003e+00 
 2.51244066e+01 -4.91860743e+01  1.56732339e+00 
 2.71292090e+01 -4.85192548e+01  1.56704627e+00 
 2.92939846e+01 -4.78524365e+01  1.56674703e+00 
 3.16314985e+01 -4.71856196e+01  1.56642392e+00 
 3.41555344e+01 -4.65188041e+01  1.56607503e+00 
 3.68809757e+01 -4.58519905e+01  1.56569830e+00 
 3.98238937e+01 -4.51851790e+01  1.56529151e+00 
 4.30016419e+01 -4.45183700e+01  1.56485225e+00 
 4.64329585e+01 -4.38515638e+01  1.56437796e+00 
 5.01380771e+01 -4.31847610e+01  1.56386581e+00 
 5.41388457e+01 -4.25179622e+01  1.56331281e+00 
 5.84588556e+01 -4.18511678e+01  1.56271568e+00 
 6.31235808e+01 -4.11843788e+01  1.56207090e+00 
 6.81605278e+01 -4.05175960e+01  1.56137468e+00 
 7.35993981e+01 -3.98508204e+01  1.56062292e+00 
 7.94722631e+01 -3.91840532e+01  1.55981117e+00 
 8.58137535e+01 -3.85172959e+01  1.55893467e+00 
 9.26612631e+01 -3.78505499e+01  1.55798824e+00 
 1.00055170e+02 -3.71838174e+01  1.55696630e+00 
 1.08039074e+02 -3.65171004e+01  1.55586284e+00 
 1.16660053e+02 -3.58504016e+01  1.55467136e+00 
 1.25968944e+02 -3.51837239e+01  1.55338484e+00 
 1.36020637e+02 -3.45170709e+01  1.55199571e+00 
 1.46874406e+02 -3.38504466e+01  1.55049579e+00 
 1.58594251e+02 -3.31838559e+01  1.54887625e+00 
 1.71249282e+02 -3.25173042e+01  1.54712758e+00 
 1.84914121e+02 -3.18507981e+01  1.54523947e+00 
 1.99669345e+02 -3.11843452e+01  1.54320085e+00 
 2.15601964e+02 -3.05179542e+01  1.54099974e+00 
 2.32805925e+02 -2.98516353e+01  1.53862321e+00 
 2.51382677e+02 -2.91854006e+01  1.53605733e+00 
 2.71441762e+02 -2.85192641e+01  1.53328705e+00 
 2.93101461e+02 -2.78532418e+01  1.53029618e+00 
 3.16489496e+02 -2.71873529e+01  1.52706720e+00 
 3.41743780e+02 -2.65216192e+01  1.52358128e+00 
 3.69013230e+02 -2.58560665e+01  1.51981809e+00 
 3.98458645e+02 -2.51907248e+01  1.51575574e+00 
 4.30253659e+02 -2.45256289e+01  1.51137064e+00 
 4.64585755e+02 -2.38608192e+01  1.50663741e+00 
 5.01657382e+02 -2.31963432e+01  1.50152872e+00 
 5.41687140e+02 -2.25322556e+01  1.49601519e+00 
 5.84911073e+02 -2.18686204e+01  1.49006523e+00 
 6.31584060e+02 -2.12055120e+01  1.48364494e+00 
 6.81981319e+02 -2.05430167e+01  1.47671791e+00 
 7.36400028e+02 -1.98812349e+01  1.46924515e+00 
 7.95161079e+02 -1.92202832e+01  1.46118490e+00 
 8.58610968e+02 -1.85602967e+01  1.45249253e+00 
 9.27123843e+02 -1.79014323e+01  1.44312042e+00 
 1.00110370e+03 -1.72438714e+01  1.43301787e+00 
 1.08098679e+03 -1.65878241e+01  1.42213099e+00 
 1.16724414e+03 -1.59335332e+01  1.41040272e+00 
 1.26038441e+03 -1.52812787e+01  1.39777280e+00 
 1.36095680e+03 -1.46313830e+01  1.38417787e+00 
 1.46955436e+03 -1.39842171e+01  1.36955158e+00 
 1.58681747e+03 -1.33402060e+01  1.35382488e+00 
 1.71343760e+03 -1.26998360e+01  1.33692638e+00 
 1.85016137e+03 -1.20636617e+01  1.31878286e+00 
 1.99779503e+03 -1.14323127e+01  1.29931993e+00 
 2.15720911e+03 -1.08065017e+01  1.27846299e+00 
 2.32934364e+03 -1.01870308e+01  1.25613830e+00 
 2.51521365e+03 -9.57479794e+00  1.23227437e+00 
 2.71591516e+03 -8.97080175e+00  1.20680367e+00 
 2.93263165e+03 -8.37614470e+00  1.17966451e+00 
 3.16664103e+03 -7.79203330e+00  1.15080329e+00 
 3.41932320e+03 -7.21977485e+00  1.12017695e+00 
 3.69216814e+03 -6.66076974e+00  1.08775564e+00 
 3.98678475e+03 -6.11649829e+00  1.05352533e+00 
 4.30491029e+03 -5.58850169e+00  1.01749051e+00 
 4.64842067e+03 -5.07835632e+00  9.79676482e-01 
 5.01934146e+03 -4.58764176e+00  9.40131216e-01 
 5.41985989e+03 -4.11790306e+00  8.98926465e-01 
 5.85233768e+03 -3.67060871e+00  8.56157893e-01 
 6.31932505e+03 -3.24710650e+00  8.11944031e-01 
 6.82357568e+03 -2.84858023e+00  7.66423940e-01 
 7.36806300e+03 -2.47601049e+00  7.19753566e-01 
 7.95599769e+03 -2.13014309e+00  6.72100890e-01 
 8.59084664e+03 -1.81146832e+00  6.23640153e-01 
 9.27635336e+03 -1.52021311e+00  5.74545497e-01 
 1.00165601e+04 -1.25634764e+00  5.24984502e-01 
 1.08158317e+04 -1.01960594e+00  4.75112075e-01 
 1.16788811e+04 -8.09519280e-01  4.25065144e-01 
 1.26107976e+04 -6.25459474e-01  3.74958515e-01 
 1.36170764e+04 -4.66689095e-01  3.24882128e-01 
 1.47036512e+04 -3.32414831e-01  2.74899818e-01 
 1.58769292e+04 -2.21840636e-01  2.25049561e-01 
 1.71438290e+04 -1.34217648e-01  1.75345088e-01 
 1.85118211e+04 -6.88885167e-02  1.25778682e-01 
 1.99889721e+04 -2.53244037e-02  7.63249277e-02 
 2.15839924e+04 -3.15354900e-03  2.69451966e-02 
 2.33062874e+04 -2.18073212e-03 -2.24073672e-02 
 2.51660129e+04 -2.23972929e-02 -7.17825610e-02 
 2.71741353e+04 -6.39815728e-02 -1.21227735e-01 
 2.93424958e+04 -1.27289772e-01 -1.70782488e-01 
 3.16838806e+04 -2.12837343e-01 -2.20473646e-01 
 3.42120963e+04 -3.21271247e-01 -2.70310723e-01 
 3.69420511e+04 -4.53333679e-01 -3.20282094e-01 
 3.98898425e+04 -6.09818363e-01 -3.70352097e-01 
 4.30728531e+04 -7.91521050e-01 -4.20459308e-01 
 4.65098520e+04 -9.99186557e-01 -4.70516158e-01 
 5.02211063e+04 -1.23345527e+00 -5.20410035e-01 
 5.42285002e+04 -1.49481255e+00 -5.70005891e-01 
 5.85556641e+04 -1.78354453e+00 -6.19150267e-01 
 6.32281142e+04 -2.09970385e+00 -6.67676502e-01 
 6.82734024e+04 -2.44308764e+00 -7.15410790e-01 
 7.37212795e+04 -2.81322976e+00 -7.62178628e-01 
 7.96038701e+04 -3.20940717e+00 -8.07811205e-01 
 8.59558620e+04 -3.63065969e+00 -8.52151253e-01 
 9.28147112e+04 -4.07582068e+00 -8.95057985e-01 
 1.00220862e+05 -4.54355564e+00 -9.36410865e-01 
 1.08217988e+05 -5.03240534e+00 -9.76112064e-01 
 1.16853243e+05 -5.54082996e+00 -1.01408762e+00 
 1.26177550e+05 -6.06725143e+00 -1.05028741e+00 
 1.36245889e+05 -6.61009165e+00 -1.08468411e+00 
