 1.71132830e+02 -7.17037231e+01  3.09323113e+00 
 1.84784980e+02 -7.03716994e+01  3.08937759e+00 
 1.99526231e+02 -6.90398926e+01  3.08521778e+00 
 2.15443469e+02 -6.77083383e+01  3.08072759e+00 
 2.32630507e+02 -6.63770783e+01  3.07588104e+00 
 2.51188643e+02 -6.50461612e+01  3.07065016e+00 
 2.71227258e+02 -6.37156432e+01  3.06500491e+00 
 2.92864456e+02 -6.23855902e+01  3.05891296e+00 
 3.16227766e+02 -6.10560785e+01  3.05233962e+00 
 3.41454887e+02 -5.97271967e+01  3.04524768e+00 
 3.68694506e+02 -5.83990480e+01  3.03759725e+00 
 3.98107171e+02 -5.70717520e+01  3.02934562e+00 
 4.29866235e+02 -5.57454476e+01  3.02044717e+00 
 4.64158883e+02 -5.44202956e+01  3.01085322e+00 
 5.01187234e+02 -5.30964824e+01  3.00051194e+00 
 5.41169527e+02 -5.17742235e+01  2.98936828e+00 
 5.84341413e+02 -5.04537679e+01  2.97736395e+00 
 6.30957344e+02 -4.91354029e+01  2.96443741e+00 
 6.81292069e+02 -4.78194591e+01  2.95052396e+00 
 7.35642254e+02 -4.65063167e+01  2.93555590e+00 
 7.94328235e+02 -4.51964112e+01  2.91946280e+00 
 8.57695899e+02 -4.38902408e+01  2.90217188e+00 
 9.26118728e+02 -4.25883731e+01  2.88360851e+00 
 1.00000000e+03 -4.12914526e+01  2.86369700e+00 
 1.07977516e+03 -4.00002079e+01  2.84236142e+00 
 1.16591440e+03 -3.87154587e+01  2.81952684e+00 
 1.25892541e+03 -3.74381220e+01  2.79512073e+00 
 1.35935639e+03 -3.61692166e+01  2.76907460e+00 
 1.46779927e+03 -3.49098662e+01  2.74132606e+00 
 1.58489319e+03 -3.36612991e+01  2.71182101e+00 
 1.71132830e+03 -3.24248447e+01  2.68051615e+00 
 1.84784980e+03 -3.12019249e+01  2.64738163e+00 
 1.99526231e+03 -2.99940407e+01  2.61240368e+00 
 2.15443469e+03 -2.88027519e+01  2.57558727e+00 
 2.32630507e+03 -2.76296514e+01  2.53695831e+00 
 2.51188643e+03 -2.64763319e+01  2.49656547e+00 
 2.71227258e+03 -2.53443484e+01  2.45448112e+00 
 2.92864456e+03 -2.42351759e+01  2.41080131e+00 
 3.16227766e+03 -2.31501655e+01  2.36564457e+00 
 3.41454887e+03 -2.20905024e+01  2.31914940e+00 
 3.68694506e+03 -2.10571677e+01  2.27147044e+00 
 3.98107171e+03 -2.00509096e+01  2.22277359e+00 
 4.29866235e+03 -1.90722242e+01  2.17323010e+00 
 4.64158883e+03 -1.81213512e+01  2.12301032e+00 
 5.01187234e+03 -1.71982829e+01  2.07227735e+00 
 5.41169527e+03 -1.63027871e+01  2.02118114e+00 
 5.84341413e+03 -1.54344436e+01  1.96985350e+00 
 6.30957344e+03 -1.45926880e+01  1.91840439e+00 
 6.81292069e+03 -1.37768637e+01  1.86691956e+00 
 7.35642254e+03 -1.29862746e+01  1.81545981e+00 
 7.94328235e+03 -1.22202382e+01  1.76406178e+00 
 8.57695899e+03 -1.14781330e+01  1.71274004e+00 
 9.26118728e+03 -1.07594408e+01  1.66149040e+00 
 1.00000000e+04 -1.00637796e+01  1.61029416e+00 
 1.07977516e+04 -9.39092769e+00  1.55912298e+00 
 1.16591440e+04 -8.74083680e+00  1.50794428e+00 
 1.25892541e+04 -8.11363537e+00  1.45672673e+00 
 1.35935639e+04 -7.50962057e+00  1.40544575e+00 
 1.46779927e+04 -6.92924011e+00  1.35408868e+00 
 1.58489319e+04 -6.37306395e+00  1.30265942e+00 
 1.71132830e+04 -5.84174704e+00  1.25118226e+00 
 1.84784980e+04 -5.33598441e+00  1.19970468e+00 
 1.99526231e+04 -4.85646076e+00  1.14829887e+00 
 2.15443469e+04 -4.40379717e+00  1.09706180e+00 
 2.32630507e+04 -3.97849831e+00  1.04611377e+00 
 2.51188643e+04 -3.58090374e+00  9.95595438e-01 
 2.71227258e+04 -3.21114682e+00  9.45663418e-01 
 2.92864456e+04 -2.86912454e+00  8.96484884e-01 
 3.16227766e+04 -2.55448046e+00  8.48231400e-01 
 3.41454887e+04 -2.26660200e+00  8.01072537e-01 
 3.68694506e+04 -2.00463173e+00  7.55169731e-01 
 3.98107171e+04 -1.76749113e+00  7.10670816e-01 
 4.29866235e+04 -1.55391429e+00  6.67705570e-01 
 4.64158883e+04 -1.36248814e+00  6.26382501e-01 
 5.01187234e+04 -1.19169586e+00  5.86786929e-01 
 5.41169527e+04 -1.03996018e+00  5.48980342e-01 
 5.84341413e+04 -9.05683875e-01  5.13000855e-01 
 6.30957344e+04 -7.87285498e-01  4.78864571e-01 
 6.81292069e+04 -6.83229174e-01  4.46567603e-01 
 7.35642254e+04 -5.92047931e-01  4.16088518e-01 
 7.94328235e+04 -5.12360705e-01  3.87390987e-01 
 8.57695899e+04 -4.42883511e-01  3.60426467e-01 
 9.26118728e+04 -3.82435554e-01  3.35136778e-01 
 1.00000000e+05 -3.29941165e-01  3.11456487e-01 
 1.07977516e+05 -2.84428460e-01  2.89315036e-01 
 1.16591440e+05 -2.45025566e-01  2.68638594e-01 
 1.25892541e+05 -2.10955145e-01  2.49351623e-01 
 1.35935639e+05 -1.81527843e-01  2.31378177e-01 
 1.46779927e+05 -1.56135153e-01  2.14642942e-01 
 1.58489319e+05 -1.34242082e-01  1.99072062e-01 
 1.71132830e+05 -1.15379882e-01  1.84593765e-01 
 1.84784980e+05 -9.91390805e-02  1.71138828e-01 
 1.99526231e+05 -8.51628927e-02  1.58640897e-01 
 2.15443469e+05 -7.31411348e-02  1.47036704e-01 
 2.32630507e+05 -6.28046490e-02  1.36266183e-01 
 2.51188643e+05 -5.39202602e-02  1.26272520e-01 
 2.71227258e+05 -4.62862501e-02  1.17002142e-01 
 2.92864456e+05 -3.97283254e-02  1.08404668e-01 
 3.16227766e+05 -3.40960461e-02  1.00432824e-01 
 3.41454887e+05 -2.92596770e-02  9.30423341e-02 
 3.68694506e+05 -2.51074245e-02  8.61918006e-02 
 3.98107171e+05 -2.15430192e-02  7.98425687e-02 
 4.29866235e+05 -1.84836067e-02  7.39585875e-02 
 4.64158883e+05 -1.58579135e-02  6.85062692e-02 
 5.01187234e+05 -1.36046537e-02  6.34543469e-02 
 5.41169527e+05 -1.16711484e-02  5.87737362e-02 
 5.84341413e+05 -1.00121308e-02  5.44374001e-02 
 6.30957344e+05 -8.58871386e-03  5.04202178e-02 
 6.81292069e+05 -7.36749841e-03  4.66988602e-02 
 7.35642254e+05 -6.31980446e-03  4.32516704e-02 
 7.94328235e+05 -5.42100849e-03  4.00585508e-02 
 8.57695899e+05 -4.64997272e-03  3.71008562e-02 
 9.26118728e+05 -3.98855388e-03  3.43612930e-02 
 1.00000000e+06 -3.42118068e-03  3.18238249e-02 
