0	0
0.00228	0.004
0.0351	0.065
0.04732	0.091
0.053	0.106
0.05969	0.127
0.0594	0.132
0.06579	0.153
0.0651	0.155
0.066	0.165
0.06574	0.173
0.06324	0.186
0.06208	0.194
0.0588	0.196
0.05481	0.203
0.05016	0.209
0.04536	0.216
0.03996	0.222
0.0339	0.226
0.0276	0.23
0.0233	0.233
0.01904	0.238
0.01446	0.241
0.01205	0.241
0.00968	0.242
0.00711	0.237
0.00478	0.239
