0	0
0.004	7.01754386
0.065	120.3703704
0.091	175
0.106	212
0.127	270.212766
0.132	293.3333333
0.153	355.8139535
0.155	369.047619
0.165	412.5
0.173	455.2631579
0.186	547.0588235
0.194	606.25
0.196	653.3333333
0.203	751.8518519
0.209	870.8333333
0.216	1028.571429
0.222	1233.333333
0.226	1506.666667
0.23	1916.666667
0.233	2330
0.238	2975
0.241	4016.666667
0.241	4820
0.242	6050
0.237	7900
0.239	11950
