 1.25892541e+05 -5.62303506e-02  1.60601274e-01 
 1.35935639e+05 -4.82509748e-02  1.48781698e-01 
 1.46779927e+05 -4.14011856e-02  1.37825976e-01 
 1.58489319e+05 -3.55217939e-02  1.27672203e-01 
 1.71132830e+05 -3.04758550e-02  1.18262660e-01 
 1.84784980e+05 -2.61456106e-02  1.09543579e-01 
 1.99526231e+05 -2.24298374e-02  1.01464917e-01 
 2.15443469e+05 -1.92415527e-02  9.39801278e-02 
 2.32630507e+05 -1.65060305e-02  8.70459491e-02 
 2.51188643e+05 -1.41590900e-02  8.06221883e-02 
 2.71227258e+05 -1.21456176e-02  7.46715225e-02 
 2.92864456e+05 -1.04182944e-02  6.91593070e-02 
 3.16227766e+05 -8.93649953e-03  6.40533933e-02 
 3.41454887e+05 -7.66536641e-03  5.93239581e-02 
 3.68694506e+05 -6.57497082e-03  5.49433412e-02 
 3.98107171e+05 -5.63963268e-03  5.08858945e-02 
 4.29866235e+05 -4.83731581e-03  4.71278394e-02 
 4.64158883e+05 -4.14911221e-03  4.36471342e-02 
 5.01187234e+05 -3.55879885e-03  4.04233495e-02 
 5.41169527e+05 -3.05245718e-03  3.74375527e-02 
 5.84341413e+05 -2.61814622e-03  3.46721999e-02 
 6.30957344e+05 -2.24562198e-03  3.21110354e-02 
 6.81292069e+05 -1.92609660e-03  2.97389981e-02 
 7.35642254e+05 -1.65203152e-03  2.75421344e-02 
 7.94328235e+05 -1.41696005e-03  2.55075179e-02 
 8.57695899e+05 -1.21533509e-03  2.36231739e-02 
 9.26118728e+05 -1.04239842e-03  2.18780098e-02 
 1.00000000e+06 -8.94068574e-04  2.02617506e-02 
 1.07977516e+06 -7.66844629e-04  1.87648789e-02 
 1.16591440e+06 -6.57723673e-04  1.73785789e-02 
 1.25892541e+06 -5.64129971e-04  1.60946856e-02 
 1.35935639e+06 -4.83854224e-04  1.49056359e-02 
 1.46779927e+06 -4.15001447e-04  1.38044253e-02 
 1.58489319e+06 -3.55946263e-04  1.27845659e-02 
 1.71132830e+06 -3.05294550e-04  1.18400491e-02 
 1.84784980e+06 -2.61850546e-04  1.09653096e-02 
 1.99526231e+06 -2.24588627e-04  1.01551932e-02 
 2.15443469e+06 -1.92629102e-04  9.40492618e-03 
 2.32630507e+06 -1.65217455e-04  8.71008748e-03 
 2.51188643e+06 -1.41706527e-04  8.06658246e-03 
 2.71227258e+06 -1.21541250e-04  7.47061891e-03 
 2.92864456e+06 -1.04245537e-04  6.91868470e-03 
 3.16227766e+06 -8.94110465e-05  6.40752714e-03 
 3.41454887e+06 -7.66875447e-05  5.93413380e-03 
 3.68694506e+06 -6.57746343e-05  5.49571476e-03 
 3.98107171e+06 -5.64146648e-05  5.08968621e-03 
 4.29866235e+06 -4.83866493e-05  4.71365518e-03 
 4.64158883e+06 -4.15010473e-05  4.36540550e-03 
 5.01187234e+06 -3.55952903e-05  4.04288471e-03 
 5.41169527e+06 -3.05299435e-05  3.74419198e-03 
 5.84341413e+06 -2.61854139e-05  3.46756689e-03 
 6.30957344e+06 -2.24591270e-05  3.21137910e-03 
 6.81292069e+06 -1.92631047e-05  2.97411870e-03 
 7.35642254e+06 -1.65218885e-05  2.75438732e-03 
 7.94328235e+06 -1.41707580e-05  2.55088991e-03 
 8.57695899e+06 -1.21542024e-05  2.36242710e-03 
 9.26118728e+06 -1.04246106e-05  2.18788813e-03 
 1.00000000e+07 -8.94114654e-06  2.02624429e-03 
