100	1.759291886
300	1.357168026
500	1.63362818
750	1.319468915
1000	1.382300768
2500	1.099557429
5000	0.879645943
7500	0.753982237
10000	0.691150384
12500	0.471238898
15000	0.376991118
17500	0.439822972
20000	0.301592895
30000	0.452389342
35000	0.175929189
50000	0.125663706
75000	0.09424778
100000	0.125663706
125000	0.078539816
150000	0.065973446
200000	0.050265482
500000	0.09424778
1000000	0
