 1.00000000e+02  1.28055418e+00 -4.90033394e-04 
 1.25892541e+02  1.28055408e+00 -6.16915447e-04 
 1.58489319e+02  1.28055392e+00 -7.76650444e-04 
 1.99526231e+02  1.28055366e+00 -9.77744801e-04 
 2.51188643e+02  1.28055326e+00 -1.23090742e-03 
 3.16227766e+02  1.28055262e+00 -1.54961992e-03 
 3.98107171e+02  1.28055161e+00 -1.95085447e-03 
 5.01187234e+02  1.28055001e+00 -2.45597743e-03 
 6.30957344e+02  1.28054746e+00 -3.09188674e-03 
 7.94328235e+02  1.28054344e+00 -3.89244350e-03 
 1.00000000e+03  1.28053705e+00 -4.90027350e-03 
 1.25892541e+03  1.28052693e+00 -6.16903388e-03 
 1.58489319e+03  1.28051090e+00 -7.76626383e-03 
 1.99526231e+03  1.28048549e+00 -9.77696793e-03 
 2.51188643e+03  1.28044521e+00 -1.23081163e-02 
 3.16227766e+03  1.28038138e+00 -1.54942881e-02 
 3.98107171e+03  1.28028023e+00 -1.95047319e-02 
 5.01187234e+03  1.28011996e+00 -2.45521676e-02 
 6.30957344e+03  1.27986601e+00 -3.09036929e-02 
 7.94328235e+03  1.27946371e+00 -3.88941666e-02 
 1.00000000e+04  1.27882660e+00 -4.89423698e-02 
 1.25892541e+04  1.27781804e+00 -6.15699828e-02 
 1.58489319e+04  1.27622259e+00 -7.74227756e-02 
 1.99526231e+04  1.27370147e+00 -9.72919705e-02 
 2.51188643e+04  1.26972452e+00 -1.22130779e-01 
 3.16227766e+04  1.26346815e+00 -1.53055311e-01 
 3.98107171e+04  1.25366800e+00 -1.91308300e-01 
 5.01187234e+04  1.23841943e+00 -2.38145727e-01 
 6.30957344e+04  1.21493928e+00 -2.94579204e-01 
 7.94328235e+04  1.17935772e+00 -3.60878512e-01 
 1.00000000e+05  1.12672415e+00 -4.35743679e-01 
 1.25892541e+05  1.05158296e+00 -5.15183544e-01 
 1.58489319e+05  9.49573894e-01 -5.91519806e-01 
 1.99526231e+05  8.20157270e-01 -6.53548162e-01 
 2.51188643e+05  6.69372231e-01 -6.89097956e-01 
 3.16227766e+05  5.10177513e-01 -6.89856105e-01 
 3.98107171e+05  3.58670148e-01 -6.55608304e-01 
 5.01187234e+05  2.28069692e-01 -5.94354527e-01 
 6.30957344e+05  1.24759014e-01 -5.18192962e-01 
 7.94328235e+05  4.84517006e-02 -4.38439631e-01 
 1.00000000e+06 -5.10137180e-03 -3.62941035e-01 
