 1.00000000e+02  2.62381433e+02 -1.60493515e-01 
 1.25892541e+02  2.62381375e+02 -2.02049320e-01 
 1.58489319e+02  2.62381284e+02 -2.54364935e-01 
 1.99526231e+02  2.62381140e+02 -3.20226305e-01 
 2.51188643e+02  2.62380912e+02 -4.03140682e-01 
 3.16227766e+02  2.62380550e+02 -5.07523349e-01 
 3.98107171e+02  2.62379976e+02 -6.38932645e-01 
 5.01187234e+02  2.62379066e+02 -8.04365757e-01 
 6.30957344e+02  2.62377625e+02 -1.01263093e+00 
 7.94328235e+02  2.62375341e+02 -1.27481572e+00 
 1.00000000e+03  2.62371720e+02 -1.60487578e+00 
 1.25892541e+03  2.62365982e+02 -2.02037474e+00 
 1.58489319e+03  2.62356889e+02 -2.54341300e+00 
 1.99526231e+03  2.62342479e+02 -3.20179150e+00 
 2.51188643e+03  2.62319643e+02 -4.03046603e+00 
 3.16227766e+03  2.62283458e+02 -5.07335663e+00 
 3.98107171e+03  2.62226130e+02 -6.38558245e+00 
 5.01187234e+03  2.62135323e+02 -8.03618992e+00 
 6.30957344e+03  2.61991532e+02 -1.01114177e+01 
 7.94328235e+03  2.61763961e+02 -1.27184705e+01 
 1.00000000e+04  2.61404093e+02 -1.59896071e+01 
 1.25892541e+04  2.60835762e+02 -2.00859854e+01 
 1.58489319e+04  2.59940060e+02 -2.51999785e+01 
 1.99526231e+04  2.58532993e+02 -3.15532740e+01 
 2.51188643e+04  2.56333860e+02 -3.93855406e+01 
 3.16227766e+04  2.52924038e+02 -4.89243101e+01 
 3.98107171e+04  2.47701706e+02 -6.03211447e+01 
 5.01187234e+04  2.39852353e+02 -7.35349885e+01 
 6.30957344e+04  2.28381637e+02 -8.81507954e+01 
 7.94328235e+04  2.12289495e+02 -1.03161428e+02 
 1.00000000e+05  1.90961059e+02 -1.16834567e+02 
 1.25892541e+05  1.64725576e+02 -1.26895825e+02 
 1.58489319e+05  1.35262603e+02 -1.31207533e+02 
 1.99526231e+05  1.05374620e+02 -1.28726283e+02 
 2.51188643e+05  7.80254716e+01 -1.20062044e+02 
 3.16227766e+05  5.52615532e+01 -1.07144550e+02 
 3.98107171e+05  3.77615560e+01 -9.22988129e+01 
 5.01187234e+05  2.51125331e+01 -7.74440714e+01 
 6.30957344e+05  1.63715282e+01 -6.37821359e+01 
 7.94328235e+05  1.05170627e+01 -5.18694674e+01 
 1.00000000e+06  6.67758754e+00 -4.18292502e+01 
 1.25892541e+06  4.19422739e+00 -3.35485691e+01 
 1.58489319e+06  2.60236221e+00 -2.68125327e+01 
 1.99526231e+06  1.58782569e+00 -2.13806912e+01 
 2.51188643e+06  9.43612074e-01 -1.70246871e+01 
 3.16227766e+06  5.35505456e-01 -1.35436039e+01 
 3.98107171e+06  2.77359052e-01 -1.07677966e+01 
 5.01187234e+06  1.14229811e-01 -8.55738435e+00 
 6.30957344e+06  1.12170231e-02 -6.79865210e+00 
 7.94328235e+06 -5.37906761e-02 -5.39995022e+00 
 1.00000000e+07 -9.47758373e-02 -4.28780218e+00 
