 1.00000000e+02  4.63540084e+00 -1.66180399e-03 
 1.25892541e+02  4.63540050e+00 -2.09208711e-03 
 1.58489319e+02  4.63539995e+00 -2.63378132e-03 
 1.99526231e+02  4.63539908e+00 -3.31573361e-03 
 2.51188643e+02  4.63539770e+00 -4.17426007e-03 
 3.16227766e+02  4.63539551e+00 -5.25507960e-03 
 3.98107171e+02  4.63539204e+00 -6.61574833e-03 
 5.01187234e+02  4.63538654e+00 -8.32872386e-03 
 6.30957344e+02  4.63537783e+00 -1.04852225e-02 
 7.94328235e+02  4.63536402e+00 -1.32000739e-02 
 1.00000000e+03  4.63534214e+00 -1.66178304e-02 
 1.25892541e+03  4.63530746e+00 -2.09204532e-02 
 1.58489319e+03  4.63525249e+00 -2.63369793e-02 
 1.99526231e+03  4.63516538e+00 -3.31556723e-02 
 2.51188643e+03  4.63502732e+00 -4.17392810e-02 
 3.16227766e+03  4.63480853e+00 -5.25441727e-02 
 3.98107171e+03  4.63446182e+00 -6.61442689e-02 
 5.01187234e+03  4.63391241e+00 -8.32608756e-02 
 6.30957344e+03  4.63304193e+00 -1.04799634e-01 
 7.94328235e+03  4.63166298e+00 -1.31895837e-01 
 1.00000000e+04  4.62947916e+00 -1.65969097e-01 
 1.25892541e+04  4.62602224e+00 -2.08787422e-01 
 1.58489319e+04  4.62055390e+00 -2.62538537e-01 
 1.99526231e+04  4.61191348e+00 -3.29901268e-01 
 2.51188643e+04  4.59828501e+00 -4.14099556e-01 
 3.16227766e+04  4.57684881e+00 -5.18901616e-01 
 3.98107171e+04  4.54327920e+00 -6.48489676e-01 
 5.01187234e+04  4.49106742e+00 -8.07062704e-01 
 6.30957344e+04  4.41072019e+00 -9.97942118e-01 
 7.94328235e+04  4.28907806e+00 -1.22185664e+00 
 1.00000000e+05  4.10939431e+00 -1.47411020e+00 
 1.25892541e+05  3.85339628e+00 -1.74079545e+00 
 1.58489319e+05  3.50684414e+00 -1.99554458e+00 
 1.99526231e+05  3.06880052e+00 -2.20036998e+00 
 2.51188643e+05  2.56070045e+00 -2.31468597e+00 
 3.16227766e+05  2.02689533e+00 -2.31167727e+00 
 3.98107171e+05  1.52135987e+00 -2.19208714e+00 
 5.01187234e+05  1.08752070e+00 -1.98380671e+00 
 6.30957344e+05  7.45594518e-01 -1.72764111e+00 
 7.94328235e+05  4.93747341e-01 -1.46113925e+00 
 1.00000000e+06  3.17348054e-01 -1.21002288e+00 
 1.25892541e+06  1.98102803e-01 -9.87654142e-01 
 1.58489319e+06  1.19415576e-01 -7.98377233e-01 
 1.99526231e+06  6.83155415e-02 -6.41277724e-01 
 2.51188643e+06  3.54749810e-02 -5.12956856e-01 
 3.16227766e+06  1.45109607e-02 -4.09198038e-01 
 3.98107171e+06  1.18669212e-03 -3.25829580e-01 
 5.01187234e+06 -7.25719971e-03 -2.59104137e-01 
 6.30957344e+06 -1.25964013e-02 -2.05819813e-01 
 7.94328235e+06 -1.59645817e-02 -1.63316704e-01 
 1.00000000e+07 -1.80812662e-02 -1.29421075e-01 
