 1.00000000e+02  2.70855274e+02 -1.22726204e-01 
 1.25892541e+02  2.70855242e+02 -1.54503119e-01 
 1.58489319e+02  2.70855190e+02 -1.94507866e-01 
 1.99526231e+02  2.70855109e+02 -2.44870821e-01 
 2.51188643e+02  2.70854979e+02 -3.08273952e-01 
 3.16227766e+02  2.70854774e+02 -3.88093618e-01 
 3.98107171e+02  2.70854449e+02 -4.88580333e-01 
 5.01187234e+02  2.70853934e+02 -6.15085028e-01 
 6.30957344e+02  2.70853118e+02 -7.74343840e-01 
 7.94328235e+02  2.70851824e+02 -9.74836484e-01 
 1.00000000e+03  2.70849773e+02 -1.22723714e+00 
 1.25892541e+03  2.70846523e+02 -1.54498149e+00 
 1.58489319e+03  2.70841373e+02 -1.94497951e+00 
 1.99526231e+03  2.70833210e+02 -2.44851038e+00 
 2.51188643e+03  2.70820274e+02 -3.08234483e+00 
 3.16227766e+03  2.70799775e+02 -3.88014872e+00 
 3.98107171e+03  2.70767292e+02 -4.88423233e+00 
 5.01187234e+03  2.70715826e+02 -6.14771632e+00 
 6.30957344e+03  2.70634297e+02 -7.73718723e+00 
 7.94328235e+03  2.70505184e+02 -9.73589814e+00 
 1.00000000e+04  2.70300805e+02 -1.22475160e+01 
 1.25892541e+04  2.69977517e+02 -1.54002818e+01 
 1.58489319e+04  2.69466721e+02 -1.93511522e+01 
 1.99526231e+04  2.68661108e+02 -2.42888794e+01 
 2.51188643e+04  2.67394110e+02 -3.04337926e+01 
 3.16227766e+04  2.65410333e+02 -3.80298439e+01 
 3.98107171e+04  2.62325807e+02 -4.73207541e+01 
 5.01187234e+04  2.57581257e+02 -5.84966664e+01 
 6.30957344e+04  2.50403150e+02 -7.15923314e+01 
 7.94328235e+04  2.39810857e+02 -8.63199504e+01 
 1.00000000e+05  2.24742177e+02 -1.01847809e+02 
 1.25892541e+05  2.04384920e+02 -1.16615211e+02 
 1.58489319e+05  1.78721578e+02 -1.28394246e+02 
 1.99526231e+05  1.49049051e+02 -1.34833065e+02 
 2.51188643e+05  1.17984921e+02 -1.34415715e+02 
 3.16227766e+05  8.86688574e+01 -1.27245540e+02 
 3.98107171e+05  6.35899251e+01 -1.14988121e+02 
 5.01187234e+05  4.38756956e+01 -1.00025931e+02 
 6.30957344e+05  2.93840229e+01 -8.45260420e+01 
 7.94328235e+05  1.92483083e+01 -6.99594895e+01 
 1.00000000e+06  1.24033846e+01 -5.70823569e+01 
 1.25892541e+06  7.88955646e+00 -4.61337216e+01 
 1.58489319e+06  4.95949608e+00 -3.70532509e+01 
 1.99526231e+06  3.07692029e+00 -2.96403441e+01 
 2.51188643e+06  1.87532049e+00 -2.36491989e+01 
 3.16227766e+06  1.11160270e+00 -1.88377899e+01 
 3.98107171e+06  6.27501575e-01 -1.49892672e+01 
 5.01187234e+06  3.21171553e-01 -1.19186658e+01 
 6.30957344e+06  1.27552135e-01 -9.47256009e+00 
 7.94328235e+06  5.27457897e-03 -7.52577098e+00 
 1.00000000e+07 -7.18855463e-02 -5.97718213e+00 
